Date,close,high,low,open,volume
2024-01-12,50.70000076293945,52.279998779296875,50.69499969482422,52.279998779296875,603100
2024-01-16,52.650001525878906,53.06999969482422,49.560001373291016,49.900001525878906,1102300
2024-01-17,51.58000183105469,52.08000183105469,50.689998626708984,51.40999984741211,570100
2024-01-18,52.83000183105469,52.90999984741211,51.90999984741211,52.54999923706055,674300
2024-01-19,53.79999923706055,54.119998931884766,52.542999267578125,52.91999816894531,1293400
2024-01-22,54.18000030517578,55.189998626708984,53.970001220703125,54.290000915527344,926600
2024-01-23,54.29999923706055,55.25,53.5,54.900001525878906,959700
2024-01-24,54.61000061035156,55.82500076293945,54.20000076293945,54.75,817400
2024-01-25,55.91999816894531,56.81999969482422,55.5,55.63999938964844,2543300
2024-01-26,55.27000045776367,56.709999084472656,55.27000045776367,55.79999923706055,1110100
2024-01-29,56.93000030517578,57.2400016784668,55.27000045776367,55.27000045776367,1300200
2024-01-30,55.7400016784668,56.79999923706055,55.720001220703125,56.369998931884766,1310600
2024-01-31,54.939998626708984,56.5,54.47999954223633,55.22999954223633,1209700
2024-02-01,56.150001525878906,56.369998931884766,55.0,55.279998779296875,894400
2024-02-02,56.47999954223633,57.0,55.38199996948242,55.54999923706055,1198100
2024-02-05,55.599998474121094,56.060001373291016,54.470001220703125,55.91999816894531,1000800
2024-02-06,58.84000015258789,60.9900016784668,58.25,59.7599983215332,3659200
2024-02-07,58.77000045776367,60.939998626708984,58.189998626708984,58.84000015258789,3961300
2024-02-08,45.584999084472656,51.31800079345703,45.380001068115234,51.2599983215332,11262500
2024-02-09,50.20500183105469,50.79999923706055,45.810001373291016,45.810001373291016,4750100
2024-02-12,50.34000015258789,52.189998626708984,49.345001220703125,50.58000183105469,2746200
2024-02-13,47.59000015258789,49.290000915527344,47.15999984741211,48.5,1929200
2024-02-14,49.59000015258789,50.185001373291016,47.900001525878906,48.400001525878906,1739000
2024-02-15,49.189998626708984,50.5099983215332,49.07899856567383,49.880001068115234,1399400
2024-02-16,49.77000045776367,50.869998931884766,48.36000061035156,48.4900016784668,1532900
2024-02-20,49.33000183105469,49.709999084472656,48.0099983215332,49.11000061035156,1178000
2024-02-21,48.0099983215332,48.95000076293945,47.61000061035156,48.70000076293945,1188200
2024-02-22,50.119998931884766,50.47999954223633,48.59000015258789,48.720001220703125,1494800
2024-02-23,49.08000183105469,49.79999923706055,47.84000015258789,49.79999923706055,1166000
2024-02-26,49.41999816894531,50.0,48.59000015258789,48.90999984741211,1125000
2024-02-27,48.38999938964844,49.959999084472656,48.02000045776367,49.84000015258789,1038800
2024-02-28,47.16999816894531,47.849998474121094,46.86000061035156,47.81999969482422,963800
2024-02-29,48.470001220703125,48.9900016784668,47.5,47.54999923706055,1604100
2024-03-01,50.4900016784668,50.599998474121094,48.172000885009766,48.88999938964844,2970700
2024-03-04,50.7599983215332,53.16999816894531,50.61000061035156,51.0,1989600
2024-03-05,50.790000915527344,51.900001525878906,49.72999954223633,50.150001525878906,1286200
2024-03-06,50.33000183105469,51.779998779296875,50.2599983215332,51.5099983215332,1379300
2024-03-07,48.86000061035156,50.060001373291016,47.95000076293945,49.75,2011600
2024-03-08,47.68000030517578,50.4900016784668,47.4900016784668,49.63999938964844,1594400
2024-03-11,46.869998931884766,47.7599983215332,46.619998931884766,47.290000915527344,787100
2024-03-12,46.880001068115234,47.7599983215332,46.599998474121094,46.9900016784668,743700
2024-03-13,47.060001373291016,47.279998779296875,46.189998626708984,46.66999816894531,919500
2024-03-14,46.25,47.19499969482422,45.75,46.810001373291016,1927200
2024-03-15,45.54999923706055,46.185001373291016,45.099998474121094,45.779998779296875,1593000
2024-03-18,46.790000915527344,47.119998931884766,45.56999969482422,45.619998931884766,1288400
2024-03-19,46.52000045776367,46.61000061035156,45.45000076293945,46.27000045776367,1064700
2024-03-20,48.810001373291016,49.29999923706055,46.44499969482422,46.540000915527344,1355500
2024-03-21,50.560001373291016,51.470001220703125,49.45000076293945,49.59000015258789,1215800
2024-03-22,50.880001068115234,51.0099983215332,49.6349983215332,50.38999938964844,1321700
2024-03-25,51.08000183105469,51.13999938964844,49.97999954223633,50.619998931884766,750700
2024-03-26,48.40999984741211,52.08000183105469,48.310001373291016,51.29999923706055,1948900
2024-03-27,48.45000076293945,48.90999984741211,47.560001373291016,48.65999984741211,1643900
2024-03-28,47.349998474121094,48.459999084472656,47.15900039672851,48.15999984741211,1199100
2024-04-01,48.150001525878906,48.439998626708984,47.08000183105469,47.59000015258789,943700
2024-04-02,47.5,47.66999816894531,46.529998779296875,47.540000915527344,1070100
2024-04-03,47.849998474121094,48.310001373291016,46.85499954223633,47.400001525878906,649600
2024-04-04,46.5,48.720001220703125,46.34000015258789,48.720001220703125,561700
2024-04-05,45.900001525878906,46.619998931884766,45.75,46.43000030517578,718700
2024-04-08,45.88999938964844,46.61000061035156,45.83000183105469,46.029998779296875,638400
2024-04-09,47.25,47.380001068115234,45.88999938964844,45.88999938964844,693900
2024-04-10,45.34000015258789,46.4900016784668,44.81999969482422,45.86000061035156,725600
2024-04-11,45.18000030517578,45.70000076293945,44.56999969482422,45.290000915527344,887400
2024-04-12,43.45000076293945,44.7599983215332,43.29999923706055,44.470001220703125,686900
2024-04-15,41.810001373291016,43.91999816894531,41.7599983215332,43.75,950900
2024-04-16,43.310001373291016,43.45000076293945,41.95000076293945,42.04999923706055,1540700
2024-04-17,41.97999954223633,43.810001373291016,41.95000076293945,43.349998474121094,728900
2024-04-18,42.439998626708984,43.060001373291016,41.66999816894531,41.970001220703125,1046200
2024-04-19,41.7400016784668,43.04999923706055,41.689998626708984,42.43000030517578,1109200
2024-04-22,41.34000015258789,41.959999084472656,40.7400016784668,41.79999923706055,946500
2024-04-23,42.0099983215332,42.66999816894531,41.20500183105469,41.209999084472656,1032200
2024-04-24,42.060001373291016,42.619998931884766,41.75,42.029998779296875,825900
2024-04-25,42.0099983215332,42.310001373291016,41.435001373291016,41.77000045776367,942200
2024-04-26,43.41999816894531,43.56999969482422,42.029998779296875,42.15999984741211,705100
2024-04-29,43.52000045776367,44.29999923706055,43.349998474121094,43.41999816894531,750900
2024-04-30,43.7599983215332,44.369998931884766,43.15999984741211,43.15999984741211,1548100
2024-05-01,43.52000045776367,45.21500015258789,43.08000183105469,43.29999923706055,973000
2024-05-02,44.290000915527344,44.439998626708984,42.599998474121094,44.439998626708984,825000
2024-05-03,44.7400016784668,46.20000076293945,44.349998474121094,45.7599983215332,1795300
2024-05-06,44.11000061035156,45.47999954223633,43.95000076293945,45.47999954223633,3331000
2024-05-07,41.400001525878906,48.119998931884766,41.31999969482422,47.40999984741211,4259100
2024-05-08,42.59000015258789,43.209999084472656,40.810001373291016,41.029998779296875,2976300
2024-05-09,43.61000061035156,43.93000030517578,41.84000015258789,42.38999938964844,1335200
2024-05-10,43.790000915527344,44.099998474121094,43.33000183105469,43.70000076293945,834700
2024-05-13,44.0,45.38999938964844,43.77000045776367,43.93000030517578,979300
2024-05-14,44.61000061035156,45.13999938964844,44.27399826049805,44.470001220703125,788000
2024-05-15,45.720001220703125,45.8489990234375,44.540000915527344,45.20000076293945,1242000
2024-05-16,46.79999923706055,46.939998626708984,44.790000915527344,45.65999984741211,1076300
2024-05-17,46.04999923706055,47.36000061035156,45.939998626708984,46.939998626708984,785500
2024-05-20,47.189998626708984,47.52000045776367,45.939998626708984,45.939998626708984,1055500
2024-05-21,46.0099983215332,46.7599983215332,45.65999984741211,46.7599983215332,852000
2024-05-22,45.4900016784668,46.40999984741211,45.20000076293945,46.16999816894531,850400
2024-05-23,45.91999816894531,46.61000061035156,45.189998626708984,45.970001220703125,1061400
2024-05-24,46.279998779296875,46.5,45.439998626708984,46.16999816894531,919600
2024-05-28,44.880001068115234,46.6349983215332,44.83000183105469,46.599998474121094,1037500
2024-05-29,43.43000030517578,44.27000045776367,43.380001068115234,44.040000915527344,880300
2024-05-30,43.36000061035156,43.880001068115234,42.86000061035156,43.61000061035156,831500
2024-05-31,43.5,43.880001068115234,42.189998626708984,43.540000915527344,823800
2024-06-03,44.209999084472656,44.849998474121094,43.34000015258789,44.189998626708984,855400
2024-06-04,43.02000045776367,43.68000030517578,42.974998474121094,43.68000030517578,644000
